,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
15718,Park Hill,40.60919044434558,-74.08015734936296,Phil-Am Kusina,40.61242595410874,-74.07145458203865,Filipino Restaurant
15719,Park Hill,40.60919044434558,-74.08015734936296,Starbucks,40.60639331431979,-74.07868209330921,Coffee Shop
15720,Park Hill,40.60919044434558,-74.08015734936296,Inca's Grill Peruvian Cuisine,40.603163,-74.083309,Peruvian Restaurant
15721,Park Hill,40.60919044434558,-74.08015734936296,C-Town Supermarkets,40.60516517,-74.08287526,Supermarket
15722,Park Hill,40.60919044434558,-74.08015734936296,Convenient Food Mart,40.61201313499828,-74.07061195470808,Restaurant
15723,Park Hill,40.60919044434558,-74.08015734936296,Dolphin Fitness Club,40.60535077101491,-74.082943113109,Gym / Fitness Center
15724,Park Hill,40.60919044434558,-74.08015734936296,My Pizza,40.60894551644336,-74.08795132121097,Pizza Place
15725,Park Hill,40.60919044434558,-74.08015734936296,Staten Island Motor Lodge,40.60845,-74.0766,Hotel
15726,Park Hill,40.60919044434558,-74.08015734936296,My Deli,40.60923849823185,-74.08966671733764,Deli / Bodega
15727,Park Hill,40.60919044434558,-74.08015734936296,Sabbrette Food Cart,40.612468283333335,-74.084234,Food Truck
15728,Park Hill,40.60919044434558,-74.08015734936296,MTA Bus - Hylan Bl & Narrows Rd S (S78/S79-SBS/X1/X2/X3/X9),40.60525544479683,-74.07665416502934,Bus Stop
15729,Park Hill,40.60919044434558,-74.08015734936296,Rescue 5 Memorial,40.60744759397468,-74.0867872589895,Park
15730,Park Hill,40.60919044434558,-74.08015734936296,Now or Never Body Works,40.604295,-74.08390202054588,Tattoo Parlor
15731,Park Hill,40.60919044434558,-74.08015734936296,Il Divo,40.608026061397915,-74.08787136301422,Italian Restaurant
15732,Park Hill,40.60919044434558,-74.08015734936296,toluca deli,40.60689233854345,-74.08787136301422,Deli / Bodega
15733,Park Hill,40.60919044434558,-74.08015734936296,MTA Bus - Targee St & Vanderbilt Av (S74/S76),40.614856463106456,-74.08459782600403,Bus Stop
15734,Park Hill,40.60919044434558,-74.08015734936296,Al-Humza,40.611260679855945,-74.08884952490381,Indian Restaurant
15735,Park Hill,40.60919044434558,-74.08015734936296,MTA Bus - Clove Rd & Targee St (S53/S74/S76/S78/S93/X10/X14/X15),40.60778673942331,-74.08964127971832,Bus Stop
15736,Park Hill,40.60919044434558,-74.08015734936296,MTA Bus - Richmond Rd & Narrows Rd South (S74/S76/S84/S86/S93/X10/X14/X15),40.60865177071932,-74.09060642816014,Bus Stop
15737,Park Hill,40.60919044434558,-74.08015734936296,MTA Bus - Vanderbilt Av & Osgood Av (S76),40.61780856258315,-74.08111056561337,Bus Stop
15738,Westerleigh,40.62109047275409,-74.13304143951704,CakeChef's Cookie Jar,40.626322723917404,-74.13070247066734,Dessert Shop
15739,Westerleigh,40.62109047275409,-74.13304143951704,Egger's Ice Cream Parlor,40.62623529823356,-74.12971591239547,Ice Cream Shop
15740,Westerleigh,40.62109047275409,-74.13304143951704,Westerleigh Park,40.61968301176931,-74.13459087717827,Arcade
15741,Westerleigh,40.62109047275409,-74.13304143951704,Call It A Wrap,40.6261469058384,-74.12989934483892,New American Restaurant
15742,Westerleigh,40.62109047275409,-74.13304143951704,PetSmart,40.623689,-74.13928,Pet Store
15743,Westerleigh,40.62109047275409,-74.13304143951704,Forest Bagels,40.626436043307876,-74.12955751920575,Bagel Shop
15744,Westerleigh,40.62109047275409,-74.13304143951704,Crown Palace,40.62659275155892,-74.13193002442632,Chinese Restaurant
15745,Westerleigh,40.62109047275409,-74.13304143951704,Jimmy Max,40.61606712665009,-74.13864065835354,Italian Restaurant
15746,Westerleigh,40.62109047275409,-74.13304143951704,Stop & Shop,40.626322393858516,-74.13543560216856,Market
15747,Westerleigh,40.62109047275409,-74.13304143951704,Island Cafe,40.61313392426478,-74.13058966398239,Diner
15748,Westerleigh,40.62109047275409,-74.13304143951704,The Cake Chef,40.612884753962106,-74.1308372542201,Bakery
15749,Westerleigh,40.62109047275409,-74.13304143951704,cko kickboxing,40.626307707810746,-74.13169417591995,Gym
15750,Westerleigh,40.62109047275409,-74.13304143951704,Michaels,40.62533319691723,-74.13670603007631,Arts & Crafts Store
15751,Westerleigh,40.62109047275409,-74.13304143951704,Sumac,40.62625982913674,-74.12979408460377,Mediterranean Restaurant
15752,Westerleigh,40.62109047275409,-74.13304143951704,Fortune Cookie,40.62624371816471,-74.13468784325596,Chinese Restaurant
15753,Westerleigh,40.62109047275409,-74.13304143951704,TD Bank,40.62445177978988,-74.14153978228569,Bank
15754,Westerleigh,40.62109047275409,-74.13304143951704,Starbucks,40.612258385136464,-74.13257986307144,Coffee Shop
15755,Westerleigh,40.62109047275409,-74.13304143951704,Boston Market,40.62463927479141,-74.13740609587876,American Restaurant
15756,Westerleigh,40.62109047275409,-74.13304143951704,Forest Thai Cuisine,40.62652277538837,-74.13037822911718,Thai Restaurant
15757,Westerleigh,40.62109047275409,-74.13304143951704,Lunchbox,40.624614929215745,-74.1422800605005,Food
15758,Westerleigh,40.62109047275409,-74.13304143951704,The PepperJack Grill,40.620473762470674,-74.12375813294514,American Restaurant
15759,Westerleigh,40.62109047275409,-74.13304143951704,Gyro King,40.626317363310235,-74.13187044789075,Mediterranean Restaurant
15760,Westerleigh,40.62109047275409,-74.13304143951704,7-Eleven,40.6245157032149,-74.1363636553615,Convenience Store
15761,Westerleigh,40.62109047275409,-74.13304143951704,Chase Bank,40.624026300573924,-74.13790404796606,Bank
15762,Westerleigh,40.62109047275409,-74.13304143951704,China New Star,40.62486509419175,-74.14322806509848,Asian Restaurant
15763,Westerleigh,40.62109047275409,-74.13304143951704,LA Fitness,40.62504927804894,-74.13927625287252,Gym / Fitness Center
15764,Westerleigh,40.62109047275409,-74.13304143951704,Metro Pizza,40.62629771876017,-74.13050896078794,Pizza Place
15765,Westerleigh,40.62109047275409,-74.13304143951704,Mother Pugs Saloon,40.62558150856258,-74.1351856416671,Dive Bar
15766,Westerleigh,40.62109047275409,-74.13304143951704,T-Mobile,40.6257172,-74.1369058,Mobile Phone Shop
15767,Westerleigh,40.62109047275409,-74.13304143951704,Renato's Imperial Pastry Shoppe,40.62481841551805,-74.14328773644097,Bakery
15768,Westerleigh,40.62109047275409,-74.13304143951704,Pete Milano's Wine and Liquors,40.62489186235885,-74.1367513877489,Liquor Store
15769,Westerleigh,40.62109047275409,-74.13304143951704,7-Eleven,40.6258288713101,-74.1317844297919,Convenience Store
15770,Westerleigh,40.62109047275409,-74.13304143951704,CVS,40.62487470121432,-74.1400301554698,Pharmacy
15771,Westerleigh,40.62109047275409,-74.13304143951704,Miyabi II,40.62587751924471,-74.13448462243456,Sushi Restaurant
15772,Westerleigh,40.62109047275409,-74.13304143951704,Payless ShoeSource,40.626165236923,-74.13806598553015,Shoe Store
15773,Westerleigh,40.62109047275409,-74.13304143951704,O'Neill's,40.62466362246395,-74.14249543352818,Irish Pub
15774,Westerleigh,40.62109047275409,-74.13304143951704,The UPS Store,40.62606202994667,-74.13384769926779,Shipping Store
15775,Westerleigh,40.62109047275409,-74.13304143951704,QuickChek,40.61225769429156,-74.13253789498847,Convenience Store
15776,Westerleigh,40.62109047275409,-74.13304143951704,SUBWAY,40.62632224734828,-74.1350955173914,Sandwich Place
15777,Westerleigh,40.62109047275409,-74.13304143951704,Staples,40.6240679,-74.1391146,Paper / Office Supplies Store
15778,Westerleigh,40.62109047275409,-74.13304143951704,T.J. Maxx,40.626264688561704,-74.13784738266946,Department Store
15779,Westerleigh,40.62109047275409,-74.13304143951704,Forest BBQ,40.626862,-74.126234,BBQ Joint
15780,Westerleigh,40.62109047275409,-74.13304143951704,Walgreens,40.62658320664144,-74.13096785545349,Pharmacy
15781,Westerleigh,40.62109047275409,-74.13304143951704,Dunkin' Donuts,40.61278187524047,-74.12917121873781,Donut Shop
15782,Westerleigh,40.62109047275409,-74.13304143951704,Hibachi Grill & Supreme Buffet,40.625951218711734,-74.13741244223478,Asian Restaurant
15783,Westerleigh,40.62109047275409,-74.13304143951704,Verizon,40.62488937,-74.14290053,Mobile Phone Shop
15784,Westerleigh,40.62109047275409,-74.13304143951704,Popeye's,40.626511597385154,-74.13521678443495,Fast Food Restaurant
15785,Westerleigh,40.62109047275409,-74.13304143951704,Empire Szechuan,40.62594655450992,-74.1383639718408,Chinese Restaurant
15786,Westerleigh,40.62109047275409,-74.13304143951704,7-Eleven,40.6121081,-74.1329479,Convenience Store
15787,Westerleigh,40.62109047275409,-74.13304143951704,Mike's Place,40.624918866093076,-74.14355860811625,Diner
15788,Westerleigh,40.62109047275409,-74.13304143951704,Legends Pub,40.6127822595914,-74.1298429126964,Pub
15789,Westerleigh,40.62109047275409,-74.13304143951704,Sushi Pronto,40.625806,-74.134481549263,Sushi Restaurant
15790,Westerleigh,40.62109047275409,-74.13304143951704,Indian Oven - Staten Island,40.6165886678857,-74.13705671982123,South Indian Restaurant
15791,Westerleigh,40.62109047275409,-74.13304143951704,Plaza Deli,40.625689915817404,-74.13697643708507,Sandwich Place
15792,Westerleigh,40.62109047275409,-74.13304143951704,Spice Nails,40.626591,-74.130096,Nail Salon
15793,Westerleigh,40.62109047275409,-74.13304143951704,Sneaker Zones,40.626055656433465,-74.1380143755128,Sporting Goods Shop
15794,Westerleigh,40.62109047275409,-74.13304143951704,Silvestro's Deli,40.61590797044653,-74.13799956149629,Deli / Bodega
15795,Westerleigh,40.62109047275409,-74.13304143951704,The Olympic Grill (Port Richmond),40.624904327319555,-74.14348623540926,American Restaurant
15796,Westerleigh,40.62109047275409,-74.13304143951704,The Cellar Wine and Cheese Lounge,40.62060464302084,-74.12398770173027,Lounge
15797,Westerleigh,40.62109047275409,-74.13304143951704,Fill Your Belly Deli,40.62106116188166,-74.12373444451043,Bagel Shop
15798,Westerleigh,40.62109047275409,-74.13304143951704,Gino's Pizza,40.62844499927643,-74.13452779705578,Pizza Place
15799,Westerleigh,40.62109047275409,-74.13304143951704,Liquor Depot,40.62847161582932,-74.13453992421472,Wine Shop
15800,Westerleigh,40.62109047275409,-74.13304143951704,Masonry Latins Liberty and Heritage Inc.,40.6177549,-74.142214,Construction & Landscaping
15801,Westerleigh,40.62109047275409,-74.13304143951704,Clean Swift Maintenance Inc,40.61913207680922,-74.12303924560547,Home Service
15802,Westerleigh,40.62109047275409,-74.13304143951704,Lee Sims Chocolates,40.61734653236229,-74.12384122610092,Chocolate Shop
15803,Westerleigh,40.62109047275409,-74.13304143951704,Manor Tailoring Company,40.61717809856541,-74.12375798778137,Clothing Store
15804,Westerleigh,40.62109047275409,-74.13304143951704,Forest Deli & Grocery,40.627046248462484,-74.12558167321434,Deli / Bodega
15805,Westerleigh,40.62109047275409,-74.13304143951704,Manor Bagels & Superette,40.616799,-74.123695,Deli / Bodega
15806,Westerleigh,40.62109047275409,-74.13304143951704,Deli & Grocery,40.628827,-74.128808,Deli / Bodega
15807,Westerleigh,40.62109047275409,-74.13304143951704,MTA Bus - Manor Rd & Forest Av (S54/X14),40.626917062947314,-74.12499725818634,Bus Line
15808,Westerleigh,40.62109047275409,-74.13304143951704,Tanning Loft,40.61269759249712,-74.12985414356564,Tanning Salon
15809,Westerleigh,40.62109047275409,-74.13304143951704,Farah Cleaning,40.625019,-74.12246,Home Service
15810,Graniteville,40.620171512231884,-74.15315246387762,Rinconcito Paisa,40.6257873120808,-74.15503321906957,Latin American Restaurant
15811,Graniteville,40.620171512231884,-74.15315246387762,Bagel Land,40.62520615816558,-74.15127487021728,Bagel Shop
15812,Graniteville,40.620171512231884,-74.15315246387762,Planet Fitness,40.62535281099798,-74.15638421980653,Gym / Fitness Center
15813,Graniteville,40.620171512231884,-74.15315246387762,Brother's Pizza,40.62509643518737,-74.14399008324472,Pizza Place
15814,Graniteville,40.620171512231884,-74.15315246387762,Dollar Tree,40.62524057811411,-74.15655576808601,Discount Store
15815,Graniteville,40.620171512231884,-74.15315246387762,DQ Grill and Chill,40.626151440434164,-74.15599648902925,American Restaurant
15816,Graniteville,40.620171512231884,-74.15315246387762,Pho Mac,40.61412614955512,-74.15754483819747,Vietnamese Restaurant
15817,Graniteville,40.620171512231884,-74.15315246387762,La Piazza,40.612126046664976,-74.15766325835641,Pizza Place
15818,Graniteville,40.620171512231884,-74.15315246387762,7-Eleven,40.624906850073,-74.1493781152201,Convenience Store
15819,Graniteville,40.620171512231884,-74.15315246387762,IHOP,40.624489294230386,-74.14847194688886,Breakfast Spot
15820,Graniteville,40.620171512231884,-74.15315246387762,Real Madrid Restaurant,40.62649345800416,-74.15839561814983,Spanish Restaurant
15821,Graniteville,40.620171512231884,-74.15315246387762,Empire East Richmond Ave,40.61197242132444,-74.15746278082396,Thai Restaurant
15822,Graniteville,40.620171512231884,-74.15315246387762,China New Star,40.62486509419175,-74.14322806509848,Asian Restaurant
15823,Graniteville,40.620171512231884,-74.15315246387762,Wingstop,40.624337,-74.147499,Wings Joint
15824,Graniteville,40.620171512231884,-74.15315246387762,Payless ShoeSource,40.62389,-74.14776,Shoe Store
15825,Graniteville,40.620171512231884,-74.15315246387762,Carvel Ice Cream,40.62488243468532,-74.14814116393828,Ice Cream Shop
15826,Graniteville,40.620171512231884,-74.15315246387762,ShopRite,40.62279667076273,-74.1486382484436,Grocery Store
15827,Graniteville,40.620171512231884,-74.15315246387762,Renato's Imperial Pastry Shoppe,40.62481841551805,-74.14328773644097,Bakery
15828,Graniteville,40.620171512231884,-74.15315246387762,Baskin-Robbins,40.61695073926837,-74.15736714189593,Ice Cream Shop
15829,Graniteville,40.620171512231884,-74.15315246387762,GNC,40.625500973117944,-74.15624828885832,Supplement Shop
15830,Graniteville,40.620171512231884,-74.15315246387762,Lander Market,40.61331527740898,-74.15893738055318,Deli / Bodega
15831,Graniteville,40.620171512231884,-74.15315246387762,Redbox,40.62579,-74.154899,Video Store
15832,Graniteville,40.620171512231884,-74.15315246387762,SUBWAY,40.62524168462637,-74.14511505855077,Sandwich Place
15833,Graniteville,40.620171512231884,-74.15315246387762,Empire East,40.611896,-74.157533,Chinese Restaurant
15834,Graniteville,40.620171512231884,-74.15315246387762,Dunkin Donuts,40.624751971302814,-74.14805545354918,Donut Shop
15835,Graniteville,40.620171512231884,-74.15315246387762,CVS,40.626456495559886,-74.15769916609592,Pharmacy
15836,Graniteville,40.620171512231884,-74.15315246387762,McDonald's,40.62553989492884,-74.14936915040016,Fast Food Restaurant
15837,Graniteville,40.620171512231884,-74.15315246387762,Up In Smoke Cigars,40.61398878977326,-74.15780321614066,Smoke Shop
15838,Graniteville,40.620171512231884,-74.15315246387762,GameStop,40.62424354482593,-74.14750386272517,Video Game Store
15839,Graniteville,40.620171512231884,-74.15315246387762,Sally Beauty Supply,40.625441602662264,-74.15616374513222,Cosmetics Shop
15840,Graniteville,40.620171512231884,-74.15315246387762,Dress Barn,40.62364933197176,-74.14774548431494,Women's Store
15841,Graniteville,40.620171512231884,-74.15315246387762,Zio Nino's Pizzeria Restaurant,40.62396199668715,-74.14741415756444,Pizza Place
15842,Graniteville,40.620171512231884,-74.15315246387762,Wendy's,40.625280336800316,-74.147439301014,Fast Food Restaurant
15843,Graniteville,40.620171512231884,-74.15315246387762,Redbox,40.613376,-74.158398,Video Store
15844,Graniteville,40.620171512231884,-74.15315246387762,Pet Supplies Plus,40.62327030059138,-74.14822715241088,Pet Store
15845,Graniteville,40.620171512231884,-74.15315246387762,Western Beef,40.62534103302259,-74.157270526385,Grocery Store
15846,Graniteville,40.620171512231884,-74.15315246387762,Dunkin' Donuts,40.612104246833994,-74.15768233981339,Donut Shop
15847,Graniteville,40.620171512231884,-74.15315246387762,New Dakota Diner,40.62488144925135,-74.1487900083054,Diner
15848,Graniteville,40.620171512231884,-74.15315246387762,Umi Sushi & Hibachi,40.624332468475195,-74.14871053356386,Sushi Restaurant
15849,Graniteville,40.620171512231884,-74.15315246387762,Domino's Pizza,40.6134901,-74.1590388,Pizza Place
15850,Graniteville,40.620171512231884,-74.15315246387762,Mike's Place,40.624918866093076,-74.14355860811625,Diner
15851,Graniteville,40.620171512231884,-74.15315246387762,Shawarma Express,40.624164,-74.149338,Food Truck
15852,Graniteville,40.620171512231884,-74.15315246387762,Cigar Aficion,40.6234560061213,-74.1478827853013,Smoke Shop
15853,Graniteville,40.620171512231884,-74.15315246387762,Ali Baba,40.62519545491504,-74.14466430814657,Middle Eastern Restaurant
15854,Graniteville,40.620171512231884,-74.15315246387762,MTA Bus - Morningstar Rd & Forest Av (S44/S48/S89/S94/S98/X30),40.625099818919985,-74.14851385901987,Bus Stop
15855,Graniteville,40.620171512231884,-74.15315246387762,IS 51 Playground,40.62379244216498,-74.1461399150062,Playground
15856,Graniteville,40.620171512231884,-74.15315246387762,The Olympic Grill (Port Richmond),40.624904327319555,-74.14348623540926,American Restaurant
15857,Graniteville,40.620171512231884,-74.15315246387762,MTA Bus - Lamberts La & Richmond Av (X17),40.61472234420656,-74.15803423889278,Bus Stop
15858,Graniteville,40.620171512231884,-74.15315246387762,Applebee's Grill + Bar,40.61267346,-74.15881931,Restaurant
15859,Graniteville,40.620171512231884,-74.15315246387762,Mashihana,40.614114,-74.157766,Sushi Restaurant
15860,Graniteville,40.620171512231884,-74.15315246387762,Crowne Plaza Hotel Staten Island,40.61330088623789,-74.15745735168457,Hotel
15861,Graniteville,40.620171512231884,-74.15315246387762,Jennifer's Playground,40.62014189609827,-74.16322946548462,Playground
15862,Graniteville,40.620171512231884,-74.15315246387762,Shop & Eat - Halal Restaurant and Market,40.624722,-74.144798,School
15863,Graniteville,40.620171512231884,-74.15315246387762,Estimated Travel Times Sign,40.61750267475454,-74.16083609192589,Scenic Lookout
15864,Graniteville,40.620171512231884,-74.15315246387762,Lamberts Lane Ball Field,40.61632751,-74.16319110941595,Baseball Field
15865,Graniteville,40.620171512231884,-74.15315246387762,5-eleven,40.62537156080724,-74.14423615062428,Deli / Bodega
15866,Graniteville,40.620171512231884,-74.15315246387762,Father Macris Park,40.61605784594201,-74.16310090868339,Baseball Field
15867,Graniteville,40.620171512231884,-74.15315246387762,Masonry Latins Liberty and Heritage Inc.,40.6177549,-74.142214,Construction & Landscaping
15868,Graniteville,40.620171512231884,-74.15315246387762,Mignosi's Supermarket,40.61264585444002,-74.15901275104986,Grocery Store
15869,Graniteville,40.620171512231884,-74.15315246387762,Great China Restaurant,40.62649363515348,-74.16144847869873,Chinese Restaurant
15870,Graniteville,40.620171512231884,-74.15315246387762,Santander Bank,40.624586985451494,-74.14289796299727,Bank
15871,Arlington,40.63532509911492,-74.16510420241124,Comic Book Jones,40.62654730903478,-74.16338426876926,Comic Shop
15872,Arlington,40.63532509911492,-74.16510420241124,Kohl's,40.626935,-74.164104,Department Store
15873,Arlington,40.63532509911492,-74.16510420241124,7-Eleven,40.62692,-74.165801,Convenience Store
15874,Arlington,40.63532509911492,-74.16510420241124,White Castle,40.62677433147224,-74.1640216729,Fast Food Restaurant
15875,Arlington,40.63532509911492,-74.16510420241124,Family Dollar,40.62672633239222,-74.16545623547387,Discount Store
15876,Arlington,40.63532509911492,-74.16510420241124,Dunkin' Donuts,40.6264498098395,-74.16372434627792,Donut Shop
15877,Arlington,40.63532509911492,-74.16510420241124,MTA Bus - South Av & Arlington Pl (S40/S48/S90/S98/X12/X42),40.6354562956201,-74.16624695062636,Bus Stop
15878,Arlington,40.63532509911492,-74.16510420241124,Pitman Plumbing & Heating,40.635319920747456,-74.1672420501709,Home Service
15879,Arlington,40.63532509911492,-74.16510420241124,Express Deli Grocery,40.637008492031406,-74.16263074646132,Grocery Store
15880,Arlington,40.63532509911492,-74.16510420241124,Alex's Soul Food Kitchen,40.63518772640725,-74.16149948539467,American Restaurant
15881,Arlington,40.63532509911492,-74.16510420241124,Checkers,40.626897064577534,-74.16566088795662,Fast Food Restaurant
15882,Arlington,40.63532509911492,-74.16510420241124,Planet Wings,40.6265442695509,-74.16343380921124,Wings Joint
15883,Arlington,40.63532509911492,-74.16510420241124,"K-Sea Transportation, Inc.",40.639993213238014,-74.16559504204437,Boat or Ferry
15884,Arlington,40.63532509911492,-74.16510420241124,MTA Bus - Richmond Ter & Post La (S40/S90),40.64009463608833,-74.16572118123305,Bus Stop
15885,Arlington,40.63532509911492,-74.16510420241124,The Corner Store / Bodega,40.63275838347719,-74.15902995246239,Deli / Bodega
15886,Arlington,40.63532509911492,-74.16510420241124,Middle Eastern Halal Food Cart,40.64057624397057,-74.16857075735284,Food Truck
15887,Arlington,40.63532509911492,-74.16510420241124,Studio Club,40.633667,-74.155629,Nightlife Spot
15888,Arlington,40.63532509911492,-74.16510420241124,Soundsation Inc.,40.627588028193614,-74.1667417587916,Automotive Shop
15889,Arlington,40.63532509911492,-74.16510420241124,Penske Truck Rental,40.62946435871388,-74.17221397166941,Rental Service
15890,Arlington,40.63532509911492,-74.16510420241124,Yummy Machi Teriyaki And Sushi Express,40.62660507423687,-74.16399536035907,Asian Restaurant
15891,Arlington,40.63532509911492,-74.16510420241124,Maze's Creamery,40.6264876,-74.16395426,Ice Cream Shop
15892,Arrochar,40.596312571276734,-74.06712363225574,Via Ponte Pizzeria,40.59794090544453,-74.06694872946117,Pizza Place
15893,Arrochar,40.596312571276734,-74.06712363225574,Basilio's Inn,40.59736924074418,-74.06367404509417,Italian Restaurant
15894,Arrochar,40.596312571276734,-74.06712363225574,South Beach Boardwalk,40.59021469112606,-74.06603320966968,Beach
15895,Arrochar,40.596312571276734,-74.06712363225574,South Beach,40.59016961954023,-74.065947159944,Beach
15896,Arrochar,40.596312571276734,-74.06712363225574,Italianissimo,40.59859631693858,-74.06561913541873,Italian Restaurant
15897,Arrochar,40.596312571276734,-74.06712363225574,Fort Wadsworth,40.60338968203993,-74.05999816073154,Historic Site
15898,Arrochar,40.596312571276734,-74.06712363225574,Seaside Turkish Restaurant,40.5953291760064,-74.06306753109422,Mediterranean Restaurant
15899,Arrochar,40.596312571276734,-74.06712363225574,Chinar on the Island,40.59275658596521,-74.06797760781284,Middle Eastern Restaurant
15900,Arrochar,40.596312571276734,-74.06712363225574,Key Food,40.59214684010477,-74.06818686708743,Supermarket
15901,Arrochar,40.596312571276734,-74.06712363225574,Maggio's,40.59726575022512,-74.07016928698873,Deli / Bodega
15902,Arrochar,40.596312571276734,-74.06712363225574,South Fin Grill,40.5893405193927,-74.06629255925907,Steakhouse
15903,Arrochar,40.596312571276734,-74.06712363225574,SUBWAY,40.5919144369175,-74.0677541959638,Sandwich Place
15904,Arrochar,40.596312571276734,-74.06712363225574,Staten Island Navy Lodge,40.598734145854,-74.06228828937985,Hotel
15905,Arrochar,40.596312571276734,-74.06712363225574,B Maggio's Bagels,40.59683069408057,-74.07031586424483,Bagel Shop
15906,Arrochar,40.596312571276734,-74.06712363225574,Sausage Truck,40.59380448858945,-74.06383606108443,Food Truck
15907,Arrochar,40.596312571276734,-74.06712363225574,Nates pharmacy,40.59275778333333,-74.06788722000002,Pharmacy
15908,Arrochar,40.596312571276734,-74.06712363225574,South Beach Wines And Liquors,40.59199341607296,-74.06777140574768,Liquor Store
15909,Arrochar,40.596312571276734,-74.06712363225574,Arrochar Playground,40.59244287958605,-74.06345170087762,Playground
15910,Arrochar,40.596312571276734,-74.06712363225574,South Beach Field 2,40.58834888257114,-74.06747448728257,Baseball Field
15911,Arrochar,40.596312571276734,-74.06712363225574,MTA Bus - Steuben St & Hylan Bl (S53/S78/X1/X2/X3/X9),40.598781780101014,-74.07800495624542,Bus Stop
15912,Arrochar,40.596312571276734,-74.06712363225574,MTA Bus - Hylan Bl & Benton Av (S78),40.59934120582473,-74.07775855268828,Bus Stop
15913,Arrochar,40.596312571276734,-74.06712363225574,Fingerboard Ave Bridge,40.59872868188179,-74.07850426906884,Park
15914,Grasmere,40.59826835959991,-74.0766743627905,Nino's,40.59836394993996,-74.0799293299799,Italian Restaurant
15915,Grasmere,40.59826835959991,-74.0766743627905,Fuji Sushi,40.59876390268094,-74.07973271882625,Japanese Restaurant
15916,Grasmere,40.59826835959991,-74.0766743627905,Royal Crown Bakery,40.59564749922971,-74.08576326774498,Bakery
15917,Grasmere,40.59826835959991,-74.0766743627905,Bocelli,40.59741708805682,-74.08432371429339,Italian Restaurant
15918,Grasmere,40.59826835959991,-74.0766743627905,Via Ponte Pizzeria,40.59794090544453,-74.06694872946117,Pizza Place
15919,Grasmere,40.59826835959991,-74.0766743627905,Walgreens,40.599025148752254,-74.0818190574646,Pharmacy
15920,Grasmere,40.59826835959991,-74.0766743627905,Fuel Health Cafe,40.59846402447207,-74.08091348645468,Vegetarian / Vegan Restaurant
15921,Grasmere,40.59826835959991,-74.0766743627905,Cafe Luna,40.5967635465473,-74.08530628181195,Italian Restaurant
15922,Grasmere,40.59826835959991,-74.0766743627905,Inca's Grill Peruvian Cuisine,40.603163,-74.083309,Peruvian Restaurant
15923,Grasmere,40.59826835959991,-74.0766743627905,Carvel Ice Cream,40.5986992497231,-74.07961729631474,Ice Cream Shop
15924,Grasmere,40.59826835959991,-74.0766743627905,Chase Bank,40.598906,-74.081214,Bank
15925,Grasmere,40.59826835959991,-74.0766743627905,CVS/Pharmacy,40.59549709673302,-74.08644522963206,Pharmacy
15926,Grasmere,40.59826835959991,-74.0766743627905,Philly Pretzel Factory,40.59827115929346,-74.08256872129411,Restaurant
15927,Grasmere,40.59826835959991,-74.0766743627905,Perkins Restaurant & Bakery,40.594421359823954,-74.08699974417686,American Restaurant
15928,Grasmere,40.59826835959991,-74.0766743627905,Italianissimo,40.59859631693858,-74.06561913541873,Italian Restaurant
15929,Grasmere,40.59826835959991,-74.0766743627905,Starbucks,40.60639331431979,-74.07868209330921,Coffee Shop
15930,Grasmere,40.59826835959991,-74.0766743627905,BP,40.593895775600735,-74.08654152784423,Gas Station
15931,Grasmere,40.59826835959991,-74.0766743627905,Domino's Pizza,40.59653948833232,-74.08508867025375,Pizza Place
15932,Grasmere,40.59826835959991,-74.0766743627905,Maggio's,40.59726575022512,-74.07016928698873,Deli / Bodega
15933,Grasmere,40.59826835959991,-74.0766743627905,C-Town Supermarkets,40.60516517,-74.08287526,Supermarket
15934,Grasmere,40.59826835959991,-74.0766743627905,Dunkin Donuts,40.59658475080851,-74.08524070597828,Donut Shop
15935,Grasmere,40.59826835959991,-74.0766743627905,Chinar on the Island,40.59275658596521,-74.06797760781284,Middle Eastern Restaurant
15936,Grasmere,40.59826835959991,-74.0766743627905,Redbox,40.59545,-74.086047,Video Store
15937,Grasmere,40.59826835959991,-74.0766743627905,Key Food,40.59214684010477,-74.06818686708743,Supermarket
15938,Grasmere,40.59826835959991,-74.0766743627905,Dolphin Fitness Club,40.60535077101491,-74.082943113109,Gym / Fitness Center
15939,Grasmere,40.59826835959991,-74.0766743627905,MTA Bus - Hylan Bl & Mallory Av (X1/X2/X3/X9),40.598716312850435,-74.07799374048018,Bus Stop
15940,Grasmere,40.59826835959991,-74.0766743627905,Jimmy's Liquors,40.59471027683718,-74.08677339692527,Liquor Store
15941,Grasmere,40.59826835959991,-74.0766743627905,Met Food,40.59864091903534,-74.08245309148231,Grocery Store
15942,Grasmere,40.59826835959991,-74.0766743627905,B Maggio's Bagels,40.59683069408057,-74.07031586424483,Bagel Shop
15943,Grasmere,40.59826835959991,-74.0766743627905,Sunrise Bagels & Deli,40.59835,-74.072314,Bagel Shop
15944,Grasmere,40.59826835959991,-74.0766743627905,MTA Bus - Hylan Bl & Sand La (S53/S78),40.59865144004063,-74.07229721546173,Bus Stop
15945,Grasmere,40.59826835959991,-74.0766743627905,Prestige Skin & Nail Salon,40.5983978786193,-74.07221721411307,Nail Salon
15946,Grasmere,40.59826835959991,-74.0766743627905,Triangle of Angels,40.601649,-74.072371,Park
